10;66.48;316.19;0.51;971
20;62.63;316.19;0.78;1194
30;67.18;316.19;0.00;1279
40;64.44;316.19;1.19;1234
50;64.44;316.19;0.00;1279
10;41.88;316.19;0.55;1051
20;67.90;316.19;0.00;1279
30;57.49;316.19;0.74;1174
40;66.48;316.19;0.00;1279
50;61.61;316.19;0.00;1279
10;57.28;316.19;0.54;1038
20;50.99;316.19;0.84;1219
30;59.40;316.19;0.00;1279
40;65.19;316.19;0.00;1279
50;58.69;316.19;1.41;1247
10;66.48;316.19;0.54;1030
20;65.95;316.19;0.80;1198
30;60.61;316.19;0.88;1192
40;66.48;316.19;0.00;1279
50;69.31;316.19;0.00;1279
10;57.49;316.19;0.54;1046
20;59.64;316.19;0.77;1196
30;54.08;316.19;0.00;1279
40;61.40;316.19;0.94;1219
50;68.59;316.19;0.78;1198
10;55.76;316.19;0.56;1022
20;61.52;316.19;0.64;1166
30;65.19;316.19;0.69;1185
40;61.22;316.19;0.77;1201
50;62.97;316.19;0.00;1279
10;63.25;316.19;0.56;1064
20;55.90;316.19;0.81;1192
30;68.59;316.19;0.00;1279
40;66.47;316.19;0.00;1279
50;62.63;316.19;1.06;1240
10;61.52;316.19;0.54;1024
20;52.39;316.19;0.65;1150
30;64.38;316.19;1.02;1216
40;65.30;316.19;0.95;1230
50;64.44;316.19;0.00;1279
10;63.66;316.19;0.55;1019
20;62.80;316.19;0.82;1197
30;58.73;316.19;0.96;1219
40;67.27;316.19;1.08;1220
50;63.66;316.19;0.88;1213
10;47.38;316.19;0.51;1016
20;54.41;316.19;0.86;1197
30;65.80;316.19;0.89;1213
40;68.62;316.19;0.00;1279
50;63.64;316.19;0.00;1279
10;51.66;316.19;0.50;996
20;53.76;316.19;0.00;1279
30;59.41;316.19;0.00;1279
40;65.19;316.19;0.94;1214
50;63.03;316.19;0.00;1279
10;56.86;316.19;0.54;1026
20;55.44;316.19;0.86;1206
30;65.12;316.19;0.75;1209
40;62.37;316.19;0.86;1191
50;63.64;316.19;0.00;1279
10;60.11;316.19;0.53;1062
20;68.59;316.19;0.69;1145
30;61.52;316.19;0.00;1279
40;63.66;316.19;0.00;1279
50;65.30;316.19;0.73;1183
10;57.80;316.19;0.53;1033
20;61.55;316.19;0.65;1182
30;64.44;316.19;0.75;1177
40;65.07;316.19;0.96;1218
50;65.12;316.19;0.00;1279
10;63.89;316.19;0.52;1001
20;63.78;316.19;0.66;1157
30;63.13;316.19;0.00;1279
40;63.64;316.19;0.00;1279
50;65.19;316.19;0.95;1223
10;62.94;316.19;0.56;1047
20;55.76;316.19;0.94;1215
30;61.22;316.19;0.00;1279
40;65.12;316.19;0.00;1279
50;65.95;316.19;0.00;1279
10;48.41;316.19;0.54;1069
20;62.63;316.19;0.76;1201
30;63.70;316.19;0.77;1195
40;58.26;316.19;1.23;1239
50;64.35;316.19;0.00;1279
10;68.62;316.19;0.52;1030
20;57.80;316.19;0.81;1191
30;62.94;316.19;0.98;1225
40;67.94;316.19;1.44;1245
50;66.53;316.19;0.00;1279
10;66.47;316.19;0.53;1013
20;58.52;316.19;0.77;1196
30;60.61;316.19;0.90;1209
40;67.90;316.19;1.01;1219
50;66.47;316.19;0.00;1279
10;55.87;316.19;0.51;1029
20;58.82;316.19;0.92;1217
30;63.78;316.19;0.86;1195
40;65.12;316.19;0.85;1210
50;63.70;316.19;0.00;1279
