10;11.70;275.29;0.03;0
20;10.05;269.00;0.03;0
30;7.28;29.70;0.02;0
40;7.28;211.26;0.06;11
50;5.10;26.95;0.03;0
10;8.06;273.50;0.03;6
20;9.22;125.56;0.03;0
30;10.20;127.15;0.04;0
40;5.10;11.44;0.03;0
50;2.83;37.49;0.03;0
10;21.02;243.70;0.04;9
20;9.90;259.82;0.05;9
30;3.00;10.56;0.02;0
40;8.06;10.35;0.02;0
50;7.81;46.02;0.03;0
10;21.93;278.20;0.03;39
20;3.16;34.55;0.02;0
30;17.69;69.34;0.03;0
40;9.06;10.09;0.01;0
50;6.32;3.09;0.02;0
10;14.76;275.31;0.03;0
20;14.87;139.27;0.05;23
30;8.06;264.31;0.03;0
40;6.00;13.69;0.02;0
50;8.60;264.44;0.04;0
10;12.17;268.90;0.03;9
20;17.03;183.10;0.04;0
30;10.30;30.60;0.02;0
40;5.83;31.52;0.02;0
50;8.25;9.76;0.03;0
10;11.18;275.30;0.04;2
20;4.47;269.13;0.04;0
30;7.21;69.05;0.03;0
40;5.00;13.24;0.01;0
50;5.83;13.77;0.02;0
10;9.85;275.35;0.03;1
20;5.83;271.09;0.03;0
30;15.00;267.11;0.03;0
40;8.60;16.49;0.02;0
50;4.00;10.57;0.02;0
10;18.38;271.68;0.03;5
20;8.60;269.14;0.03;0
30;13.04;2.82;0.03;0
40;17.26;10.69;0.02;0
50;4.12;8.26;0.03;0
10;8.25;275.29;0.02;0
20;7.21;250.89;0.05;22
30;4.00;10.41;0.02;0
40;4.24;236.00;0.06;16
50;11.66;2.28;0.03;0
10;18.68;272.55;0.03;10
20;5.39;82.69;0.04;9
30;10.00;10.92;0.02;0
40;6.40;35.41;0.02;0
50;10.30;30.49;0.02;0
10;15.30;275.29;0.02;0
20;4.12;46.74;0.02;0
30;7.07;18.22;0.02;0
40;13.42;13.18;0.02;0
50;7.21;262.49;0.04;0
10;21.95;275.27;0.03;0
20;3.61;86.15;0.03;0
30;16.28;32.55;0.02;0
40;9.85;262.77;0.03;0
50;2.83;10.41;0.02;0
10;30.08;199.56;0.04;6
20;2.24;29.19;0.02;0
30;8.25;33.40;0.02;0
40;7.28;168.77;0.05;4
50;2.83;16.78;0.02;0
10;13.89;245.48;0.04;11
20;17.72;271.50;0.04;2
30;11.40;27.71;0.02;0
40;4.12;18.91;0.02;0
50;10.82;7.40;0.02;0
10;11.66;275.58;0.02;5
20;20.62;114.29;0.03;0
30;8.25;13.70;0.01;0
40;7.00;260.92;0.03;0
50;13.00;10.75;0.02;0
10;11.05;275.27;0.02;0
20;15.13;259.80;0.05;0
30;6.00;19.74;0.02;0
40;9.85;44.31;0.05;1
50;7.62;12.67;0.02;0
10;7.81;274.92;0.02;0
20;4.00;266.69;0.03;0
30;3.61;16.22;0.04;0
40;2.24;150.96;0.03;0
50;2.00;1.88;0.04;0
10;12.81;275.27;0.03;0
20;10.00;183.26;0.07;11
30;10.77;57.56;0.03;0
40;6.08;16.31;0.02;0
50;7.07;13.87;0.01;0
10;24.08;211.37;0.03;8
20;18.38;29.12;0.02;0
30;3.61;25.40;0.05;0
40;8.00;50.25;0.03;0
50;5.00;5.61;0.02;0
