10;11.70;316.19;0.43;549
20;10.05;316.19;0.50;976
30;7.28;316.19;0.45;979
40;7.28;316.19;0.46;957
50;5.10;316.19;0.47;989
10;8.06;316.19;0.46;766
20;9.22;316.19;0.48;933
30;10.20;316.19;0.00;1279
40;5.10;316.19;0.46;952
50;2.83;316.19;0.00;1279
10;21.02;316.19;0.46;787
20;9.90;316.19;0.46;927
30;3.00;316.19;0.00;1279
40;8.06;316.19;0.47;993
50;7.81;316.19;0.51;1051
10;21.93;316.19;0.46;798
20;3.16;316.19;0.44;896
30;17.69;316.19;0.48;969
40;9.06;316.19;0.00;1279
50;6.32;316.19;0.48;1009
10;14.76;316.19;0.43;617
20;14.87;316.19;0.49;1006
30;8.06;316.19;0.45;919
40;6.00;316.19;0.00;1279
50;8.60;316.19;0.47;959
10;12.17;316.19;0.44;669
20;17.03;316.19;0.47;944
30;10.30;316.19;0.00;1279
40;5.83;316.19;0.44;952
50;8.25;316.19;0.46;929
10;11.18;316.19;0.42;715
20;4.47;316.19;0.46;907
30;7.21;316.19;0.50;985
40;5.00;316.19;0.46;962
50;5.83;316.19;0.00;1279
10;9.85;316.19;0.45;662
20;5.83;316.19;0.46;885
30;15.00;316.19;0.48;1040
40;8.60;316.19;0.49;990
50;4.00;316.19;0.44;947
10;18.38;316.19;0.45;769
20;8.60;316.19;0.46;900
30;13.04;316.19;0.00;1279
40;17.26;316.19;0.00;1279
50;4.12;316.19;0.00;1279
10;8.25;316.19;0.45;661
20;7.21;316.19;0.47;970
30;4.00;316.19;0.47;933
40;4.24;316.19;0.45;912
50;11.66;316.19;0.00;1279
10;18.68;316.19;0.46;811
20;5.39;316.19;0.45;812
30;10.00;316.19;0.00;1279
40;6.40;316.19;0.00;1279
50;10.30;316.19;0.49;1044
10;15.30;316.19;0.45;646
20;4.12;316.19;0.46;926
30;7.07;316.19;0.49;999
40;13.42;316.19;0.50;1018
50;7.21;316.19;0.51;1038
10;21.95;316.19;0.47;849
20;3.61;316.19;0.45;840
30;16.28;316.19;0.00;1279
40;9.85;316.19;0.00;1279
50;2.83;316.19;0.00;1279
10;30.08;316.19;0.47;878
20;2.24;316.19;0.00;1279
30;8.25;316.19;0.00;1279
40;7.28;316.19;0.00;1279
50;2.83;316.19;0.48;961
10;13.89;316.19;0.46;774
20;17.72;316.19;0.50;1000
30;11.40;316.19;0.46;932
40;4.12;316.19;0.47;977
50;10.82;316.19;0.50;1056
10;11.66;316.19;0.45;650
20;20.62;316.19;0.51;1027
30;8.25;316.19;0.48;1026
40;7.00;316.19;0.50;1028
50;13.00;316.19;0.00;1279
10;11.05;316.19;0.45;673
20;15.13;316.19;0.51;977
30;6.00;316.19;0.44;908
40;9.85;316.19;0.47;992
50;7.62;316.19;0.52;1051
10;7.81;316.19;0.43;652
20;4.00;316.19;0.46;889
30;3.61;316.19;0.49;972
40;2.24;316.19;0.48;950
50;2.00;316.19;0.00;1279
10;12.81;316.19;0.46;799
20;10.00;316.19;0.45;820
30;10.77;316.19;0.46;983
40;6.08;316.19;0.48;1007
50;7.07;316.19;0.49;962
10;24.08;316.19;0.46;848
20;18.38;316.19;0.47;989
30;3.61;316.19;0.46;930
40;8.00;316.19;0.00;1279
50;5.00;316.19;0.44;982
