10;216.77;0.04;0.38;2219714.01
20;104.77;0.04;0.14;2145685.98
30;60.54;0.05;0.19;1859652.24
40;48.38;0.04;0.06;1981720.32
50;35.51;0.03;0.03;1818156.89
10;226.38;0.04;0.46;2318165.96
20;107.22;0.05;0.15;2195923.73
30;66.27;0.04;0.08;2035870.12
40;47.48;0.04;0.06;1944808.26
50;35.46;0.04;0.02;1815301.81
10;208.54;0.05;0.35;2135442.11
20;101.70;0.05;0.17;2082870.38
30;65.36;0.04;0.09;2007806.75
40;48.23;0.04;0.07;1975416.64
50;36.65;0.04;0.08;1876418.07
10;230.31;0.03;0.41;2358424.50
20;100.73;0.05;0.15;2062865.99
30;65.70;0.05;0.07;2018161.69
40;47.73;0.04;0.05;1955003.93
50;38.57;0.03;0.05;1974579.45
10;219.39;0.04;0.40;2246572.36
20;103.01;0.05;0.22;2109556.08
30;64.04;0.04;0.05;1967181.42
40;46.88;0.04;0.09;1920150.94
50;39.61;0.03;0.04;2027998.05
10;231.33;0.04;0.37;2368849.72
20;105.74;0.04;0.11;2165639.60
30;66.86;0.04;0.10;2054000.99
40;48.21;0.04;0.03;1974851.51
50;38.28;0.04;0.06;1959929.40
10;213.65;0.04;0.34;2187757.38
20;100.33;0.05;0.15;2054741.87
30;67.04;0.04;0.12;2059374.57
40;45.92;0.04;0.04;1880797.25
50;39.43;0.03;0.04;2019032.37
10;222.08;0.04;0.29;2274059.93
20;101.50;0.05;0.14;2078766.83
30;67.16;0.04;0.07;2063226.20
40;49.74;0.04;0.04;2037217.85
50;34.97;0.04;0.05;1790512.33
10;214.33;0.04;0.35;2194745.06
20;103.91;0.05;0.18;2128023.81
30;63.42;0.04;0.07;1948131.22
40;43.99;0.04;0.09;1801727.06
50;36.38;0.04;0.03;1862902.28
10;217.94;0.04;0.34;2231727.49
20;100.91;0.05;0.24;2066715.57
30;64.08;0.04;0.09;1968448.86
40;47.54;0.04;0.07;1947250.23
50;37.67;0.04;0.05;1928503.52
10;214.58;0.04;0.38;2197280.70
20;99.03;0.04;0.14;2028178.36
30;62.49;0.04;0.08;1919787.09
40;48.04;0.03;0.07;1967756.57
50;37.85;0.04;0.05;1937743.51
10;199.43;0.05;0.14;2042188.59
20;102.36;0.04;0.11;2096243.51
30;62.66;0.04;0.06;1924974.64
40;47.25;0.04;0.05;1935537.70
50;35.65;0.04;0.04;1825026.92
10;207.40;0.04;0.19;2123784.83
20;102.81;0.04;0.23;2105580.69
30;67.80;0.04;0.11;2082922.17
40;47.47;0.04;0.08;1944279.05
50;37.12;0.04;0.06;1900729.33
10;207.17;0.04;0.23;2121455.47
20;108.23;0.04;0.17;2216530.45
30;67.59;0.04;0.09;2076449.17
40;47.61;0.04;0.07;1949962.88
50;35.05;0.04;0.08;1794661.63
10;225.40;0.04;0.44;2308106.28
20;100.63;0.05;0.21;2060921.27
30;63.41;0.04;0.05;1947895.07
40;49.69;0.04;0.07;2035156.75
50;35.29;0.05;0.05;1806777.40
10;218.52;0.04;0.36;2237690.74
20;101.42;0.04;0.11;2077061.61
30;68.97;0.03;0.08;2118682.71
40;49.05;0.04;0.08;2009133.20
50;38.81;0.04;0.07;1986991.98
10;216.39;0.04;0.27;2215811.43
20;97.72;0.06;0.16;2001333.72
30;64.02;0.04;0.07;1966714.97
40;47.35;0.04;0.08;1939554.30
50;37.43;0.03;0.02;1916171.86
10;215.92;0.04;0.24;2210974.64
20;102.59;0.05;0.11;2100948.34
30;69.43;0.04;0.11;2132763.01
40;50.27;0.04;0.09;2059065.73
50;34.67;0.04;0.04;1775311.76
10;220.78;0.04;0.40;2260742.19
20;103.78;0.05;0.22;2125430.08
30;64.96;0.04;0.10;1995620.30
40;48.56;0.04;0.09;1988929.52
50;38.35;0.03;0.05;1963347.37
10;200.13;0.04;0.27;2049314.36
20;97.61;0.05;0.11;1999067.29
30;65.39;0.04;0.11;2008807.78
40;46.13;0.04;0.05;1889678.89
50;38.21;0.04;0.04;1956442.30
